Course Code,Course Name,Course Type,Course Category,Instructor,Slot,Division,Restriction,Credits,Description
TD 602,"Soil, Land Use, GIS and Agriculture",Theory,Interdisciplinary STEM Course.,"A - G. N. Hariharan
I - Pennan Chinnasamy","7
Fri-7B-11:05:00-12:30:00-
Wed-7A-11:05:00-12:30:00-", ,"[['ALL'], ['Centre for Technology Alternatives for Rural Areas'], ['ALL'], ['Allowed'], ['Non-Overridable']]",6,"Soil geography, soil data interpretation & land resources evaluation, Agriculture and Forest Resources Inventory; agricultural land use pattern, land degradation; watershed-based rural land use planning Remote Sensing and GIS: practical/ exercise on land resources inventory from multi-source data and GIS Agriculture sector: Crop-Agriculture, Farm crops for non-food (energy and chemicals), Food Chains, Input-Output Analysis in subsistence and cash crops, Systems analysis in agricultural management case study, economics and extension methods Agricultural Resources and Techniques: Water management in agriculture and irrigation technologies, Pre and Post harvest techniques in horticulture, Dairy Production and management, Concepts in plant pathology and entomology, Agricultural machines Field trip"
TD 603,Water Resources Management,Theory,Interdisciplinary STEM Course.,I - Parmeshwar Digamber Udmale,"11
Fri-11B-15:30:00-16:55:00-
Tue-11A-15:30:00-16:55:00-", ,"[['ALL'], ['Centre for Technology Alternatives for Rural Areas'], ['ALL'], ['Allowed'], ['Non-Overridable']]",6,"Principles of Watershed Management: Basic concepts, Hydrology and water availability, Surface water, Groundwater, Conjunctive use, Human influences in the water-resources system, Water demand, Integrated water resources system – River basins. Watershed management practices in arid and semi-arid regions, Watershed management through wells, Management of water supply – Case studies, short term and long term strategic planning Conservation of Water: Perspectives on recycle and reuse, Waste water reclamation Social Aspects of Watershed Management: Community participation, Private sector participation, Institutional issues, Socio-economy, Integrated development, Water legislation and implementation, Case studies Sustainable Watershed Approach: Sustainable integrated watershed management, Natural resources management, Agricultural practices, Integrated farming, Soil erosion and conservation Water Harvesting: Rainwater management- conservation, storage and effective utilization of rainwater, Structures for rainwater harvesting, roof catchment system, check dams, aquifer storage. Applications of Geographical Information System (GIS) and Remote Sensing (RS) in watershed management, Role of Decision Support System (DSS) in watershed management"
TD 607,Energy Sources and their Utilization,Theory,Interdisciplinary STEM Course.,I - Priyadarshani Jayawant Jadhav,"8
Mon-8A-14:00:00-15:25:00-
Thu-8B-14:00:00-15:25:00-", ,"[['ALL'], ['Centre for Technology Alternatives for Rural Areas'], ['ALL'], ['Allowed'], ['Non-Overridable']]",6,"Energy Scenarios and Needs: Indian, Rural Local Energy Sources and Technologies: Conventional â€“ Electric motors, I C Engines. Renewable â€“ Wind machines, Solar thermal and Hydro machines, Photo Voltaics, Bio Energy and Animal Power Energy Audits: Local energy flows and energy balances Local Energy Planning: Matching local energy sources with local needs â€“ Approach and Methodology Energy Management: Economics of energy and Government schemes Field trip"
TD 608,Project Management and Project Analysis,Theory,Interdisciplinary STEM Course.,I - Bakul Rao,"7
Fri-7B-11:05:00-12:30:00-
Wed-7A-11:05:00-12:30:00-", ,"[['ALL', 'ALL'], ['Centre for Technology Alternatives for Rural Areas', 'ALL'], ['ALL', 'ALL'], ['Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable']]",6,"Overview of Project Management: Introduction, Project Management Process, Role of Project Manager, Critical Success Factors in Project Implementation Project Feasibility Analysis: Techno Economic Analysis Project Planning and Scheduling: Planning Process, Establishing Organisation, Work Definitions (WBS, LRC), Planning Tools (Bar Charts, LOB, CPM and PERT), Developing Project Plan, Resource Leveling and Resource Allocation Project Monitoring, Control, Analysis and Appraisal: Financial Analysis, Social Cost-Benefit Analysis, Time Cost Trade-off (PERT/ Cost Computation), Project Progress and performance Control, Project Schedule and Cost Control, Project Appraisal"
TD 609,Field Work,Other Project,Interdisciplinary STEM Course.,I - G. N. Hariharan,, ,"[['ALL', 'ALL'], ['Centre for Technology Alternatives for Rural Areas', 'ALL'], ['ALL', 'ALL'], ['Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable']]",22,"In this course, students will be required to undertake approximately 10-week stay in a rural region. They will be located either with a local NGO or a local Govt office. The students will be required o make social observations and keep records in a diary. The objective is to familiarize with a rural setting as planners for a region or a public utility project. The students will make observations on resource-technology-need linkages (forward and backward) and learn to incorporate them in an in-house system dynamics model to assess impacts of different technological interventions on future sustainability of regions. They will be required to defend the best-practise scenario generated by them using the model."
TD 613,Ecology and Environment,Theory,Interdisciplinary STEM Course.,"A - G. N. Hariharan
A - Pankajkumar Sekhsaria
I - Anand B Rao","2
Mon-2A-10:35:00-11:30:00-
Thu-2C-10:35:00-11:30:00-
Tue-2B-10:35:00-11:30:00-", ,"[['ALL'], ['ALL'], ['ALL'], ['Allowed'], ['Non-Overridable']]",6,"Basic Concepts in Ecology: Basic concepts in ecology and ecosystems, Elemental cycles, Water cycle, Energy flows, Population dynamics, Carrying capacity, Ecological footprint History of Technology Development: Use of natural resources and its impacts, Effects of modern technology History of Environmental Issues: History of environmental problems, Local, regional & global issues, Pollution and its control, Environmental regulation and innovation Environmental Management: Environmental Impact Assessment (EIA), Environmental audits, Industrial ecology, Pollution prevention, Green design, Eco-friendly lifestyle Resource Economics and Environmental Policy: Public goods and externality, Market approaches (taxes, command and control), Analytical tools (CBA, LCA), Precautionary principle, Discounting rates Global Environmental Issues: International environmental law, Climate change and geopolitics of GHG control, Kyoto and beyond"
TD 626,"Technology, Society and Development",Theory,Interdisciplinary STEM Course.,I - Pankajkumar Sekhsaria,"6
Fri-6B-09:30:00-10:55:00-
Wed-6A-09:30:00-10:55:00-", ,"[['ALL', 'ALL'], ['Centre for Technology Alternatives for Rural Areas', 'ALL'], ['ALL', 'ALL'], ['Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable']]",6,"I) Technology, society and the environment Understanding the Anthropocene At the tri- junction of fragility and vulnerability II) Science and Technology Studies (STS) The Social Construction of Technology (SCOT) The importance of the user Studying controversies in S&T Understanding Infrastructures III) Science, technolgy, innovation and development Understanding Innovation The Jugaad discourse IV) Science & Technology in India The formal S&T establishment in India The Science, Technology and Innovation discourse in the Indian context Technology forecasting and visioning All the President’s words: The writings of scientist-president APJ Abdul Kalam V) Challenging mainstream S&T, new ways of creating knowledge Public movements in India related to S&T Knowledge Swaraj – An example of new civil society efforts in the democratisation of science Citizen Science: New ways of doing science and creating knowledge Readings VI) Appropriate Technology VI)a Understanding Technology and realtion with society Definitions of technology Systemic views of Technology-Society relationships VI)b Technology development Development paradigms Social and commercial mechanisms for linking technology to developmental needs Influence of development perspectives on rankings VI)c Appropriate Technology case studies Case Studies: Illustration of Technology Innovation-chain Alternative frameworks for conscious linking Choice of Technology: Intermediate/ Appropriate Technology, Scanning spectrum of technology alternatives"
TD 628,Applied Statistical Methods and Data Analysis,Theory,Interdisciplinary STEM Course.,I - Amit Yashpal Arora,"9
Mon-9A-15:30:00-16:55:00-
Thu-9B-15:30:00-16:55:00-", ,"[['ALL', 'ALL'], ['Centre for Technology Alternatives for Rural Areas', 'ALL'], ['ALL', 'ALL'], ['Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable']]",3,"This course will cover the following topics: 1. Introduction to statistics (Recap of TD 604) 2. DOE: Introduction (CRD, RCBD, Latin Square designs, Split Plot, Repeated Measures) 3. Regression Diagnostics: Detection of model violations a. Outliers detection (Residual analysis) b. Autocorrelation c. Multicollinearity d. Heteroscedasticity e. Model specification 4. Logistics regression a. Logit model b. Probit model 5. Time series analysis"
TD 631,Qualitative Data Collection and Analysis Methods,Theory,Interdisciplinary STEM Course.,"A - Pankajkumar Sekhsaria
I - Kuru Dindi","10
Fri-10B-14:00:00-15:25:00-
Tue-10A-14:00:00-15:25:00-", ,"[['ALL'], ['ALL'], ['ALL'], ['Allowed'], ['Non-Overridable']]",3,"Fundamentals of Qualitative Research Key Features and Procedures of Main Strategies for Qualitative Research: Phenomenology, Grounded Theory, Case Study Key Features and Procedures of Methods of Collection of Qualitative Data: Interviewing, Participants and Non-Participant Observation, and Document Study Key Features and Procedures of Thematic Analysis Methods Introduction to Display Method of Analysis of Qualitative Data Report Writing for Qualitative Research"
TD 638,"Development Perspectives: Ideas, Approaches, and Theories",Theory,Interdisciplinary STEM Course.,"A - Kuru Dindi
I - Anand B Rao","5
Fri-5B-08:00:00-09:25:00-
Wed-5A-08:00:00-09:25:00-", ,"[['ALL', 'ALL'], ['Centre for Technology Alternatives for Rural Areas', 'ALL'], ['ALL', 'ALL'], ['Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable']]",6,"1. What is Development? 2. Colonial Legacy and Development 3. Brief Review of Classical Political Economy 4. Early Economistic Theories and Models: Conventional/ Mainstream and Critical Theories and Models 5. Late Economistic Theories and Models: Neo-liberalism, Washington Consensus, New Institutional Economics 6. Development and Social Equity: Basic Needs Approach, Human Development, Capabilities Approach 7. Gender and Development 8. Post-Development and Cultural Turn in Development Thinking 9. Environmental Turn in Development Thinking: Sustainable Development and Its Critiques 10. Depoliticization and Development: (Increasing role for non-state actors, governance not government, Decentralization, Participation, and Micro-finance) 11. Development Thinking in the Indian Context: Gandhian Perspective, Caste and Development 12. Recent Ideas, Approaches, and Frameworks: MDGs and SDGs, Corporate Social Responsibility, Social Entrepreneurship"
TD 638,"Development Perspectives: Ideas, Approaches, and Theories",Theory,Interdisciplinary STEM Course.,"A - Anand B Rao
A - Kuru Dindi
I - Subodh Wagle","5
Fri-5B-08:00:00-09:25:00-
Wed-5A-08:00:00-09:25:00-", M,[],6,"1. What is Development? 2. Colonial Legacy and Development 3. Brief Review of Classical Political Economy 4. Early Economistic Theories and Models: Conventional/ Mainstream and Critical Theories and Models 5. Late Economistic Theories and Models: Neo-liberalism, Washington Consensus, New Institutional Economics 6. Development and Social Equity: Basic Needs Approach, Human Development, Capabilities Approach 7. Gender and Development 8. Post-Development and Cultural Turn in Development Thinking 9. Environmental Turn in Development Thinking: Sustainable Development and Its Critiques 10. Depoliticization and Development: (Increasing role for non-state actors, governance not government, Decentralization, Participation, and Micro-finance) 11. Development Thinking in the Indian Context: Gandhian Perspective, Caste and Development 12. Recent Ideas, Approaches, and Frameworks: MDGs and SDGs, Corporate Social Responsibility, Social Entrepreneurship"
